vendor_key,kind,url,label,source_sheet,source_rows,source_checksum
ven_5e9b5031198d,WEBSITE,http://www.sana-living.com/,Website,List,362,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_5e9b5031198d,INSTAGRAM,https://www.instagram.com/sanaliving/,Instagram,List,362,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9a7c57a92e92,INSTAGRAM,https://www.instagram.com/sansmosaic/,Instagram,List,363,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ffb844281605,INSTAGRAM,https://www.instagram.com/sentrabata?igsh=MWFibW40d2J4ZmUwcQ==,Instagram,List,364,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d7ea0a869a5,INSTAGRAM,https://www.instagram.com/sentramarble.id/?hl=en,Instagram,List,365,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9e94e3750303,WEBSITE,https://sentramarmer.com/index.html,Website,List,366,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9e94e3750303,INSTAGRAM,https://www.instagram.com/sentramarmer/,Instagram,List,366,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_31fce62b2e21,WEBSITE,https://sentracon.co.id/,Website,List,367,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_87daad822c6e,WEBSITE,https://www.serbaantik.com/,Website,List,368;369,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_87daad822c6e,INSTAGRAM,https://www.instagram.com/serbaantikinterior,Instagram,List,368;369,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_703b5e3c1f7d,WEBSITE,https://seyven.co.id/?fbclid=PAZXh0bgNhZW0CMTEAAadtenNlTwT3W-QIlYtdfZ6puIVEupAYU-ou0WjyI9kLukbgNOgu8WS_F14Edg_aem_VxS4-Pf0ONa6XafBbfsaoA,Website,List,370,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_703b5e3c1f7d,INSTAGRAM,https://www.instagram.com/seyven.id,Instagram,List,370,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e7eab9aeb356,INSTAGRAM,https://www.instagram.com/sibindonesia/,Instagram,List,371,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77fb08d2b315,WEBSITE,https://singres.id/,Website,List,372,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77fb08d2b315,INSTAGRAM,https://www.instagram.com/singres.mosaic/,Instagram,List,372,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77fb08d2b315,CATALOG,https://shopee.co.id/singrestiles.id?entryPoint=ShopBySearch&searchKeyword=singres%20tiles&tab=shop&fbclid=PARlRTSAN1ZSFleHRuA2FlbQIxMQABpyGhYWek31bZeyEhZA6if_NTZwsFfnk4GCqNJAEG4y82tJDcC_j9Ixi0UbPv_aem_qRg6uX1sXExHFsAP3tozrw,Product website/katalog,List,372,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1b091846568,WEBSITE,https://sioline.com/en,Website,List,373,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1b091846568,INSTAGRAM,https://www.instagram.com/sioen.membrane.indonesia/,Instagram,List,373,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b8f4a9b2819d,INSTAGRAM,https://www.instagram.com/sisu.home/,Instagram,List,374,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_10457db46ef5,WEBSITE,https://skayu.co.id,Website,List,375,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_10457db46ef5,INSTAGRAM,https://www.instagram.com/skayu.international?igsh=MXJnOW5mYmRmc24weA==,Instagram,List,375,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_10457db46ef5,CATALOG,https://skayu.co.id/about/#e-catalog,Product website/katalog,List,375,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d5262c8b15d8,INSTAGRAM,https://www.instagram.com/skywall_id/?hl=en,Instagram,List,376,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d5262c8b15d8,CATALOG,https://www.tokopedia.com/langgengtradateknik/etalase/skywall-polycarbonate?fbclid=PARlRTSAN1Y8hleHRuA2FlbQIxMQABp5DuKjvCt5Y4aYL1EzHxbe0NY5JI0kL6N54OMUGqy8O7usG3Y57djNNKEqfi_aem_cKGX9vqaUC_vQby3Dr6DqQ,Product website/katalog,List,376,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d5262c8b15d8,CATALOG,https://skywall.id/wp-content/uploads/2025/09/Skywall-Portfolio-Project-2025-COMPRESSED.pdf?fbclid=PAZnRzaAN1Y3FleHRuA2FlbQIxMQABp0OkYyZcTfTovT0LrlamK-FLo4mKFTX7Ylq5yS7EkeT6VFFF9gqJYn6XHEnc_aem_7anvale0GMMNDfkcdkWcBw,Drive/folder katalog,List,376,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9ca87fe6e218,WEBSITE,https://sol-collection.id/,Website,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9ca87fe6e218,INSTAGRAM,https://www.instagram.com/solbypdm/%20/,Instagram,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9ca87fe6e218,CATALOG,https://sol-collection.id/products/actiu/,Product website/katalog,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9ca87fe6e218,CATALOG,https://sol-collection.id/products/andtradition/,Product website/katalog,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_89e8e912c124,INSTAGRAM,https://www.instagram.com/solaanandajaya/?hl=en,Instagram,List,378,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_893b35b79358,WEBSITE,https://www.sorsfurniture.com/,Website,List,379,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_893b35b79358,INSTAGRAM,https://www.instagram.com/sorsfurniture/,Instagram,List,379,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_893b35b79358,CATALOG,https://drive.google.com/drive/folders/1s9LesHuUXM_O_-LvCV-MV5Gv55_ZjP33?usp=drive_link,Drive/folder katalog,List,379,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2b1f0b2bda92,INSTAGRAM,https://www.instagram.com/soshoku.home/,Instagram,List,380,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e80938dd3117,WEBSITE,https://www.spf.co.id/,Website,List,381,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e80938dd3117,INSTAGRAM,https://www.instagram.com/sumateraprimaf/?hl=en,Instagram,List,381,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e80938dd3117,CATALOG,https://drive.google.com/drive/u/3/folders/11rYwG5dMjISf_Wk1QSTCZKrU1ull3Hj0,Drive/folder katalog,List,381,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_93a16ce01ed0,WEBSITE,https://starkfloor.com/,Website,List,382,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_93a16ce01ed0,INSTAGRAM,https://www.instagram.com/sentrawanagemilangindonesia/,Instagram,List,382,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d229f377840,WEBSITE,https://startha.co.id/,Website,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d229f377840,INSTAGRAM,https://www.instagram.com/startha.official/,Instagram,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d229f377840,CATALOG,https://startha.co.id/brand/decoedge,Product website/katalog,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d229f377840,CATALOG,https://drive.google.com/file/d/14M17SZ559mWnGTSirksGYBhYF5G7Br0s/view,Drive/folder katalog,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1a42604cd55,WEBSITE,https://startha.co.id/,Website,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1a42604cd55,INSTAGRAM,https://www.instagram.com/startha.official/,Instagram,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1a42604cd55,CATALOG,https://startha.co.id/brand/decofoil,Product website/katalog,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f1a42604cd55,CATALOG,https://drive.google.com/file/d/1-yN7tMyXSPx84hFlPSViWRZxzLFw114O/view,Drive/folder katalog,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e69c7c2268a1,WEBSITE,https://startha.co.id/,Website,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e69c7c2268a1,INSTAGRAM,https://www.instagram.com/startha.official/,Instagram,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e69c7c2268a1,CATALOG,https://startha.co.id/brand/decopaper,Product website/katalog,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e69c7c2268a1,CATALOG,https://drive.google.com/file/d/1-gXmmEa2UmBepdcutqpHFC96kohzLP0r/view,Drive/folder katalog,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_45f0fdd37fe5,WEBSITE,https://www.stuccoverni.com/,Website,List,386,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_45f0fdd37fe5,INSTAGRAM,https://www.instagram.com/stuccoverni/?hl=en,Instagram,List,386,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3254ad02899d,WEBSITE,https://sufelindo.com/shop/,Website,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3254ad02899d,INSTAGRAM,https://www.instagram.com/sufelindo,Instagram,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3254ad02899d,CATALOG,https://drive.google.com/file/d/1l1Ae_w2rqHT6wZo_9UCK4dZiBDzZfhjA/view,Product website/katalog,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3254ad02899d,CATALOG,https://drive.google.com/file/d/19DLrmGhkhQwEUP5Sa4RsbGL-8YFkJZ0g/view,Product website/katalog,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c441e81afd42,WEBSITE,https://sullahome.com/,Website,List,389,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c441e81afd42,INSTAGRAM,https://www.instagram.com/sulla.home,Instagram,List,389,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_c441e81afd42,CATALOG,https://drive.google.com/drive/folders/1w4J6jrynh7J0UpRMvYi2CUcyLzsyNAEv?usp=drive_link,Drive/folder katalog,List,389,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_7dda47f14680,INSTAGRAM,https://www.instagram.com/sumberjatifurniture/?hl=en,Instagram,List,390,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_48973dbd4188,WEBSITE,https://www.sunbeamfabric.com/index%EF%B9%96page_id=597.html,Website,List,392,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_48973dbd4188,INSTAGRAM,https://www.instagram.com/sunbeamfabric?igsh=MThzcndiZG5oOGdmag==,Instagram,List,392,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_78dac1fec5f5,WEBSITE,https://suryapertiwi.co.id/about/,Website,List,393,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_78dac1fec5f5,INSTAGRAM,https://www.instagram.com/suryapertiwi.id/,Instagram,List,393,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_32db990d8f05,WEBSITE,https://www.suzukagroup.id/?gad_source=1&gad_campaignid=19827576424&gbraid=0AAAAADPjfm2QVDV1jiPkjOx66_9D477Ol&gclid=Cj0KCQjw0Y3HBhCxARIsAN7931XD4Vz06S0A4U_qtMLjDUcVTKZfs3iPR2z7k65flwuh6OQ548ENglIaAlN-EALw_wcB,Website,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_32db990d8f05,INSTAGRAM,https://www.instagram.com/suzuka.group/,Instagram,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_32db990d8f05,CATALOG,https://www.suzukagroup.id/catalogs/,Product website/katalog,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_32db990d8f05,CATALOG,https://drive.google.com/drive/folders/1UTUVMWiiA5RNNotl8iR3R2nliauv7aho?usp=share_link,Drive/folder katalog,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_07c05679b1cf,WEBSITE,https://taco.co.id/,Website,List,395,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_07c05679b1cf,INSTAGRAM,https://www.instagram.com/taco.id,Instagram,List,395,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2cadf24e1fee,INSTAGRAM,https://www.instagram.com/tanamlokal.id?igsh=MXhpY3d1am1wZXprNg==,Instagram,List,396,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_bb49211a375d,INSTAGRAM,https://www.instagram.com/technal_gallery?igsh=bGRoYTRkZ2Y4a2Jt,Instagram,List,397,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3b949d288337,INSTAGRAM,https://www.instagram.com/tecnishopid/,Instagram,List,398;399,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_3b949d288337,CATALOG,https://www.tokopedia.com/tecnishop,Product website/katalog,List,398;399,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_58f8d1e2afc5,WEBSITE,https://tegelkayu.id/,Website,List,400,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_58f8d1e2afc5,INSTAGRAM,https://www.instagram.com/tegelkayu/?hl=en,Instagram,List,400,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_58f8d1e2afc5,CATALOG,https://tegelkayu.id/product/,Product website/katalog,List,400,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f2efb7bfe724,WEBSITE,http://tekaparquet.com/?fbclid=PARlRTSANv5i1leHRuA2FlbQIxMQABp_twTxB6MVxNLKPSHFcnRpCXG9sfdTr-kK7SqngGAWVt507rO8K-AKGbF9Rm_aem_Nl6scVjrmNcV6Le6dCrRsA,Website,List,401,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_f2efb7bfe724,INSTAGRAM,https://www.instagram.com/tekaparquet?igsh=MWEyZ3NmMDdrYjB2NA==,Instagram,List,401,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_98a409d1b6c9,INSTAGRAM,https://www.instagram.com/terakaiyaa/?locale=Online%2Bentertainment%2C%2Breal%2Bperson%2C%2Belectronic%2Bchess%2Band%2Bcards%2C%2Blottery%2C%2Bsports%2C%2Bcomprehensive%2Breputation%2B(Telegram%3A%2B%40UUjd888888).vyue&hl=en,Instagram,List,402,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_98a409d1b6c9,CATALOG,https://shopee.co.id/terakaiyaa?smtt=0.596036371-1668773067.9&tab=shop&fbclid=PAZnRzaANteA5leHRuA2FlbQIxMQABpxXj-FL7w3xAF-NXte7jhadiXvT4mwsSlR094gb86wgmZ2KIAAtPXxsLOXFa_aem_dz44PELrz5bx52SliekXLg,Product website/katalog,List,402,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_98a409d1b6c9,CATALOG,https://drive.google.com/drive/folders/1N6bmutcoyyY8yTmseq1WXo6tM7ddu6f9?usp=drive_link,Drive/folder katalog,List,402,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_eb17b972269b,INSTAGRAM,https://www.instagram.com/terakotaindonesia/?hl=en,Instagram,List,403,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d78dce55984,WEBSITE,https://www.terraesta.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaqDfMNy8JCwqJH40-fRd3DbIbDIqOaD4eQkoNE2F4Y6b_QMz9T6zhShw4_aem_bGRx0_8enlWhyQxGFjxrEg,Website,List,404,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_9d78dce55984,INSTAGRAM,https://www.instagram.com/terraesta.id/,Instagram,List,404,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_08ed19293fe4,WEBSITE,https://prattaidtextura.com/,Website,List,405,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_08ed19293fe4,INSTAGRAM,https://www.instagram.com/textura_id?igsh=NnBjYjVlbHgwOHk3,Instagram,List,405,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_7b1cb52f8a7f,WEBSITE,https://thenewfactory.co/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnlb2D7yPFVVM8tMc98Q9BV2mjPQ7U67tignFrEPMYccIbnmTsS6JMWqMqXu0_aem_-93860zykmJjygduJmcC2w,Website,List,406,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_7b1cb52f8a7f,INSTAGRAM,https://www.instagram.com/thenewfactory.co/,Instagram,List,406,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_370a5d4cd966,WEBSITE,http://www.thermo.co.id/#Cladding-Insulation,Website,List,407,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_370a5d4cd966,INSTAGRAM,https://www.instagram.com/thermotechindonesia,Instagram,List,407,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d37f48d80411,WEBSITE,https://www.titaniumgranite.com/,Website,List,408,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d37f48d80411,INSTAGRAM,https://www.instagram.com/titaniumgranite,Instagram,List,408,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d37f48d80411,CATALOG,https://drive.google.com/drive/folders/1Eu0n6rohhJwOi5bU61BTNNAYHCwNiZZy?usp=drive_link,Drive/folder katalog,List,408,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_28b2a172c1af,WEBSITE,https://www.tmac.co.id/home,Website,List,409,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_28b2a172c1af,INSTAGRAM,https://www.instagram.com/tmacdecorazzo/?hl=en,Instagram,List,409,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_28b2a172c1af,CATALOG,https://drive.google.com/drive/folders/1sUJ0g4-QtJR0GPInJ0NslGBr86le2bYz?usp=drive_link,Drive/folder katalog,List,409,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2717c3695dbc,WEBSITE,https://www.tostemindonesia.com/id,Website,List,410,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2717c3695dbc,INSTAGRAM,https://www.instagram.com/tostemindonesia,Instagram,List,410,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_2717c3695dbc,CATALOG,https://drive.google.com/drive/folders/1iKWRcJzDxuEILbkwM-3JnOjo6ezFSfvn?usp=drive_link,Drive/folder katalog,List,410,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d79e8e4a6c05,WEBSITE,https://www.tridaya-elektrindo.com,Website,List,411,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d79e8e4a6c05,INSTAGRAM,https://www.instagram.com/tridayaelektrindo/?hl=en,Instagram,List,411,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_d79e8e4a6c05,CATALOG,https://www.tridaya-elektrindo.com/product/indoor-lighting/architectural,Product website/katalog,List,411,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_68c0edfe5ef6,WEBSITE,https://performnite.com/,Website,List,412,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_68c0edfe5ef6,INSTAGRAM,https://www.instagram.com/triem.performnite/,Instagram,List,412,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a46e0f4e2e93,WEBSITE,https://www.tjsteel.co.id,Website,List,413;414,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a46e0f4e2e93,INSTAGRAM,https://www.instagram.com/triojayasteel/?hl=en,Instagram,List,413;414,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_a46e0f4e2e93,CATALOG,https://www.tjsteel.co.id/Products/perforated-metal.html,Product website/katalog,List,414,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b45ea62bce8e,INSTAGRAM,https://www.instagram.com/twin.fittings/?hl=en,Instagram,List,415,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_672669ca4143,WEBSITE,https://ubinkayu.com/inspirasi/,Website,List,416;417;418,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_672669ca4143,INSTAGRAM,https://www.instagram.com/ubinkayu/?hl=en,Instagram,List,416;417;418,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_672669ca4143,CATALOG,https://drive.google.com/drive/folders/1OywMaJnbDtzWYz3Lkudo7DCLJD6ebFFd?usp=drive_link,Drive/folder katalog,List,416;417;418,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77d774c120a8,WEBSITE,https://www.unooffice.co.id/index.html,Website,List,419,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77d774c120a8,INSTAGRAM,https://www.instagram.com/unooffice.id?igsh=eTcybmdzeDFzNWQ2,Instagram,List,419,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_77d774c120a8,CATALOG,https://drive.google.com/drive/folders/1BYbLKJLlvPQ446AbHgLakSaObtIpeTvL?usp=drive_link,Drive/folder katalog,List,419,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_abccc93cd88f,WEBSITE,https://upspace.id/,Website,List,421,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_abccc93cd88f,INSTAGRAM,https://www.instagram.com/upspace.id,Instagram,List,421,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_abccc93cd88f,CATALOG,https://drive.google.com/drive/folders/1HJW7qR8T6nPWjOmVzm413Hjv7uCNiUOS?usp=drive_link,Drive/folder katalog,List,421,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e46e3f7379cd,INSTAGRAM,https://www.instagram.com/vagg.id/?hl=en,Instagram,List,422,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_e46e3f7379cd,CATALOG,https://drive.google.com/drive/folders/13jcjkImrGk0kS_1JKY11ZZds1YkOZIw0?usp=drive_link,Drive/folder katalog,List,422,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ef02a2a902c6,WEBSITE,https://varnesse.id/?fbclid=PARlRTSANtgIZleHRuA2FlbQIxMQABp4c20mg-YjmmsDO9KFpn1RWJAR_aV4l5ZC7zekDAcDivFnefsamFMHBFAKMv_aem_JVTtwaZ2ldcAy2b9vEUKGQ,Website,List,423,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ef02a2a902c6,INSTAGRAM,https://www.instagram.com/varnesse.id/?hl=en,Instagram,List,423,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_ef02a2a902c6,CATALOG,https://drive.google.com/drive/u/0/folders/1CdLKiafmfY6yvZmFKWr3An6NNLiHrsRD?fbclid=PAY2xjawGv-r1leHRuA2FlbQIxMAABprr5mszCHDZYGKrH3bDdHxxbSsbDFE_UVDcLDzntit9YJwasURTaIblxOw_aem_nypoLxvuzZiBnHXYJ37fZg,Drive/folder katalog,List,423,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b8b22aedc372,WEBSITE,https://venus-tiles.com/,Website,List,424;425;426;427;428,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b8b22aedc372,INSTAGRAM,https://www.instagram.com/venustiles/,Instagram,List,424;425;426;427;428,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
ven_b8b22aedc372,CATALOG,https://drive.google.com/drive/folders/1Z1sDIzIhv6DFFADkGTuNBcp_VfZtQ463?usp=drive_link,Drive/folder katalog,List,424;425;426;427;428,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
